timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732554967679,417,https://2nhaber.com/,200,OK,TC02-Thread Group 2-22,text,true,,458796,492,25,50,https://2nhaber.com/,86,0,0
1732554967903,287,Enerji,200,OK,TC01-Thread Group 1-11,text,true,,204980,499,25,50,https://2nhaber.com/enerji/,97,0,0
1732554967899,291,Enerji,200,OK,TC01-Thread Group 1-20,text,true,,204973,499,25,50,https://2nhaber.com/enerji/,100,0,0
1732554967895,300,Enerji,200,OK,TC01-Thread Group 1-21,text,true,,204973,499,25,50,https://2nhaber.com/enerji/,104,0,0
1732554967903,304,Enerji,200,OK,TC01-Thread Group 1-22,text,true,,204973,499,25,50,https://2nhaber.com/enerji/,99,0,0
1732554967708,537,https://2nhaber.com/,200,OK,TC02-Thread Group 2-14,text,true,,458789,492,25,50,https://2nhaber.com/,75,0,0
1732554968018,274,Enerji,200,OK,TC01-Thread Group 1-24,text,true,,204973,499,25,50,https://2nhaber.com/enerji/,78,0,0
1732554968063,283,Enerji,200,OK,TC01-Thread Group 1-19,text,true,,204973,499,25,50,https://2nhaber.com/enerji/,86,0,0
1732554968121,281,Enerji,200,OK,TC01-Thread Group 1-25,text,true,,204973,499,25,50,https://2nhaber.com/enerji/,86,0,0
1732554968084,338,Enerji,200,OK,TC01-Thread Group 1-14,text,true,,204994,499,25,50,https://2nhaber.com/enerji/,93,0,0
1732554967794,638,https://2nhaber.com/,200,OK,TC02-Thread Group 2-15,text,true,,458789,492,25,50,https://2nhaber.com/,97,0,0
1732554968217,292,Enerji,200,OK,TC01-Thread Group 1-4,text,true,,204973,499,25,50,https://2nhaber.com/enerji/,91,0,0
1732554968217,339,Enerji,200,OK,TC01-Thread Group 1-15,text,true,,204973,499,25,50,https://2nhaber.com/enerji/,93,0,0
1732554968284,305,Enerji,200,OK,TC01-Thread Group 1-1,text,true,,204973,499,25,50,https://2nhaber.com/enerji/,105,0,0
1732554968253,354,Enerji,200,OK,TC01-Thread Group 1-13,text,true,,204973,499,25,50,https://2nhaber.com/enerji/,104,0,0
1732554967836,826,https://2nhaber.com/,200,OK,TC02-Thread Group 2-16,text,true,,458789,492,25,50,https://2nhaber.com/,109,0,0
1732554968585,336,Enerji,200,OK,TC01-Thread Group 1-23,text,true,,204973,499,25,50,https://2nhaber.com/enerji/,136,0,0
1732554968101,850,https://2nhaber.com/,200,OK,TC02-Thread Group 2-19,text,true,,458789,492,25,50,https://2nhaber.com/,98,0,0
1732554968099,868,https://2nhaber.com/,200,OK,TC02-Thread Group 2-18,text,true,,458816,492,25,50,https://2nhaber.com/,108,0,0
1732554969301,325,Yapay-Zeka,200,OK,TC01-Thread Group 1-6,text,true,,208638,503,25,50,https://2nhaber.com/yapay-zeka/,88,0,0
1732554969360,325,Yapay-Zeka,200,OK,TC01-Thread Group 1-7,text,true,,208638,503,25,50,https://2nhaber.com/yapay-zeka/,95,0,0
1732554969582,377,Yapay-Zeka,200,OK,TC01-Thread Group 1-8,text,true,,208638,503,25,50,https://2nhaber.com/yapay-zeka/,114,0,0
1732554969553,432,Yapay-Zeka,200,OK,TC01-Thread Group 1-9,text,true,,208638,503,25,50,https://2nhaber.com/yapay-zeka/,149,0,0
1732554969852,403,Yapay-Zeka,200,OK,TC01-Thread Group 1-5,text,true,,208638,503,25,50,https://2nhaber.com/yapay-zeka/,164,0,0
1732554969837,418,Yapay-Zeka,200,OK,TC01-Thread Group 1-3,text,true,,208659,503,25,50,https://2nhaber.com/yapay-zeka/,179,0,0
1732554969856,408,Yapay-Zeka,200,OK,TC01-Thread Group 1-10,text,true,,208659,503,25,50,https://2nhaber.com/yapay-zeka/,166,0,0
1732554969896,461,Yapay-Zeka,200,OK,TC01-Thread Group 1-16,text,true,,208659,503,25,50,https://2nhaber.com/yapay-zeka/,221,0,0
1732554969879,482,Yapay-Zeka,200,OK,TC01-Thread Group 1-17,text,true,,208659,503,25,50,https://2nhaber.com/yapay-zeka/,238,0,0
1732554969948,472,Yapay-Zeka,200,OK,TC01-Thread Group 1-12,text,true,,208638,503,25,50,https://2nhaber.com/yapay-zeka/,234,0,0
1732554969974,498,Yapay-Zeka,200,OK,TC01-Thread Group 1-2,text,true,,208638,503,25,50,https://2nhaber.com/yapay-zeka/,251,0,0
1732554969959,573,Enerji,200,OK,TC01-Thread Group 1-18,text,true,,204994,499,25,50,https://2nhaber.com/enerji/,272,0,0
1732554970202,431,Yapay-Zeka,200,OK,TC01-Thread Group 1-21,text,true,,208659,503,25,50,https://2nhaber.com/yapay-zeka/,193,0,0
1732554970195,438,Yapay-Zeka,200,OK,TC01-Thread Group 1-11,text,true,,208659,503,25,50,https://2nhaber.com/yapay-zeka/,200,0,0
1732554970197,436,Yapay-Zeka,200,OK,TC01-Thread Group 1-20,text,true,,208638,503,25,50,https://2nhaber.com/yapay-zeka/,178,0,0
1732554970212,437,Yapay-Zeka,200,OK,TC01-Thread Group 1-22,text,true,,208638,503,25,50,https://2nhaber.com/yapay-zeka/,189,0,0
1732554970301,446,Yapay-Zeka,200,OK,TC01-Thread Group 1-24,text,true,,208638,503,25,50,https://2nhaber.com/yapay-zeka/,199,0,0
1732554970351,423,Yapay-Zeka,200,OK,TC01-Thread Group 1-19,text,true,,208638,503,25,50,https://2nhaber.com/yapay-zeka/,182,0,0
1732554970427,447,Yapay-Zeka,200,OK,TC01-Thread Group 1-14,text,true,,208638,503,25,50,https://2nhaber.com/yapay-zeka/,200,0,0
1732554970408,476,Yapay-Zeka,200,OK,TC01-Thread Group 1-25,text,true,,208659,503,25,50,https://2nhaber.com/yapay-zeka/,215,0,0
1732554970514,432,Yapay-Zeka,200,OK,TC01-Thread Group 1-4,text,true,,208638,503,25,50,https://2nhaber.com/yapay-zeka/,192,0,0
1732554970566,406,Yapay-Zeka,200,OK,TC01-Thread Group 1-15,text,true,,208638,503,25,50,https://2nhaber.com/yapay-zeka/,151,0,0
1732554970613,412,Yapay-Zeka,200,OK,TC01-Thread Group 1-13,text,true,,208638,503,25,50,https://2nhaber.com/yapay-zeka/,156,0,0
1732554970596,453,Yapay-Zeka,200,OK,TC01-Thread Group 1-1,text,true,,208659,503,25,50,https://2nhaber.com/yapay-zeka/,199,0,0
1732554970929,459,Yapay-Zeka,200,OK,TC01-Thread Group 1-23,text,true,,208659,503,25,50,https://2nhaber.com/yapay-zeka/,208,0,0
1732554971634,539,Elektronik,200,OK,TC01-Thread Group 1-6,text,true,,209851,503,25,50,https://2nhaber.com/elektronik/,292,0,0
1732554971696,524,Elektronik,200,OK,TC01-Thread Group 1-7,text,true,,209851,503,25,50,https://2nhaber.com/elektronik/,276,0,0
1732554971966,477,Elektronik,200,OK,TC01-Thread Group 1-8,text,true,,209872,503,25,50,https://2nhaber.com/elektronik/,230,0,0
1732554971989,491,Elektronik,200,OK,TC01-Thread Group 1-9,text,true,,209851,503,25,50,https://2nhaber.com/elektronik/,242,0,0
1732554972263,400,Elektronik,200,OK,TC01-Thread Group 1-3,text,true,,209872,503,25,50,https://2nhaber.com/elektronik/,158,0,0
1732554972261,461,Elektronik,200,OK,TC01-Thread Group 1-5,text,true,,209851,503,25,50,https://2nhaber.com/elektronik/,219,0,0
1732554972366,438,Elektronik,200,OK,TC01-Thread Group 1-17,text,true,,209851,503,25,50,https://2nhaber.com/elektronik/,201,0,0
1732554972362,447,Elektronik,200,OK,TC01-Thread Group 1-16,text,true,,209872,503,25,50,https://2nhaber.com/elektronik/,205,0,0
1732554972423,395,Elektronik,200,OK,TC01-Thread Group 1-12,text,true,,209851,503,25,50,https://2nhaber.com/elektronik/,158,0,0
1732554972267,612,Elektronik,200,OK,TC01-Thread Group 1-10,text,true,,209872,503,25,50,https://2nhaber.com/elektronik/,372,0,0
1732554972481,446,Elektronik,200,OK,TC01-Thread Group 1-2,text,true,,209851,503,25,50,https://2nhaber.com/elektronik/,203,0,0
1732554972539,404,Yapay-Zeka,200,OK,TC01-Thread Group 1-18,text,true,,208638,503,25,50,https://2nhaber.com/yapay-zeka/,156,0,0
1732554972641,424,Elektronik,200,OK,TC01-Thread Group 1-21,text,true,,209872,503,25,50,https://2nhaber.com/elektronik/,186,0,0
1732554972641,453,Elektronik,200,OK,TC01-Thread Group 1-20,text,true,,209872,503,25,50,https://2nhaber.com/elektronik/,206,0,0
1732554972641,463,Elektronik,200,OK,TC01-Thread Group 1-11,text,true,,209872,503,25,50,https://2nhaber.com/elektronik/,221,0,0
1732554972657,471,Elektronik,200,OK,TC01-Thread Group 1-22,text,true,,209851,503,25,50,https://2nhaber.com/elektronik/,228,0,0
1732554972754,410,Elektronik,200,OK,TC01-Thread Group 1-24,text,true,,209851,503,25,50,https://2nhaber.com/elektronik/,182,0,0
1732554972782,432,Elektronik,200,OK,TC01-Thread Group 1-19,text,true,,209851,503,25,50,https://2nhaber.com/elektronik/,191,0,0
1732554972890,413,Elektronik,200,OK,TC01-Thread Group 1-25,text,true,,209872,503,25,50,https://2nhaber.com/elektronik/,169,0,0
1732554972878,460,Elektronik,200,OK,TC01-Thread Group 1-14,text,true,,209872,503,25,50,https://2nhaber.com/elektronik/,216,0,0
1732554972952,440,Elektronik,200,OK,TC01-Thread Group 1-4,text,true,,209872,503,25,50,https://2nhaber.com/elektronik/,192,0,0
1732554972977,450,Elektronik,200,OK,TC01-Thread Group 1-15,text,true,,209851,503,25,50,https://2nhaber.com/elektronik/,205,0,0
1732554973056,434,Elektronik,200,OK,TC01-Thread Group 1-1,text,true,,209872,503,25,50,https://2nhaber.com/elektronik/,189,0,0
1732554973033,548,Elektronik,200,OK,TC01-Thread Group 1-13,text,true,,209872,503,25,50,https://2nhaber.com/elektronik/,296,0,0
1732554973395,426,Elektronik,200,OK,TC01-Thread Group 1-23,text,true,,209872,503,25,50,https://2nhaber.com/elektronik/,158,0,0
1732554974181,372,Bilgisayar,200,OK,TC01-Thread Group 1-6,text,true,,207403,503,25,50,https://2nhaber.com/bilgisayar/,181,0,0
1732554974225,394,Bilgisayar,200,OK,TC01-Thread Group 1-7,text,true,,207382,503,25,50,https://2nhaber.com/bilgisayar/,206,0,0
1732554974448,384,Bilgisayar,200,OK,TC01-Thread Group 1-8,text,true,,207382,503,25,50,https://2nhaber.com/bilgisayar/,185,0,0
1732554974489,377,Bilgisayar,200,OK,TC01-Thread Group 1-9,text,true,,207403,503,25,50,https://2nhaber.com/bilgisayar/,175,0,0
1732554974667,402,Bilgisayar,200,OK,TC01-Thread Group 1-3,text,true,,207403,503,25,50,https://2nhaber.com/bilgisayar/,208,0,0
1732554974730,410,Bilgisayar,200,OK,TC01-Thread Group 1-5,text,true,,207382,503,25,50,https://2nhaber.com/bilgisayar/,214,0,0
1732554974812,374,Bilgisayar,200,OK,TC01-Thread Group 1-17,text,true,,207403,503,25,50,https://2nhaber.com/bilgisayar/,182,0,0
1732554974819,375,Bilgisayar,200,OK,TC01-Thread Group 1-16,text,true,,207403,503,25,50,https://2nhaber.com/bilgisayar/,183,0,0
1732554974825,404,Bilgisayar,200,OK,TC01-Thread Group 1-12,text,true,,207403,503,25,50,https://2nhaber.com/bilgisayar/,210,0,0
1732554974884,404,Bilgisayar,200,OK,TC01-Thread Group 1-10,text,true,,207403,503,25,50,https://2nhaber.com/bilgisayar/,207,0,0
1732554974935,412,Bilgisayar,200,OK,TC01-Thread Group 1-2,text,true,,207403,503,25,50,https://2nhaber.com/bilgisayar/,223,0,0
1732554974949,420,Elektronik,200,OK,TC01-Thread Group 1-18,text,true,,209851,503,25,50,https://2nhaber.com/elektronik/,165,0,0
1732554975097,418,Bilgisayar,200,OK,TC01-Thread Group 1-20,text,true,,207382,503,25,50,https://2nhaber.com/bilgisayar/,226,0,0
1732554975108,413,Bilgisayar,200,OK,TC01-Thread Group 1-11,text,true,,207403,503,25,50,https://2nhaber.com/bilgisayar/,224,0,0
1732554975134,396,Bilgisayar,200,OK,TC01-Thread Group 1-22,text,true,,207403,503,25,50,https://2nhaber.com/bilgisayar/,198,0,0
1732554975168,375,Bilgisayar,200,OK,TC01-Thread Group 1-24,text,true,,207382,503,25,50,https://2nhaber.com/bilgisayar/,179,0,0
1732554975220,376,Bilgisayar,200,OK,TC01-Thread Group 1-19,text,true,,207382,503,25,50,https://2nhaber.com/bilgisayar/,186,0,0
1732554975069,579,Bilgisayar,200,OK,TC01-Thread Group 1-21,text,true,,207403,503,25,50,https://2nhaber.com/bilgisayar/,386,0,0
1732554975308,390,Bilgisayar,200,OK,TC01-Thread Group 1-25,text,true,,207403,503,25,50,https://2nhaber.com/bilgisayar/,198,0,0
1732554975395,364,Bilgisayar,200,OK,TC01-Thread Group 1-4,text,true,,207403,503,25,50,https://2nhaber.com/bilgisayar/,167,0,0
1732554975344,430,Bilgisayar,200,OK,TC01-Thread Group 1-14,text,true,,207382,503,25,50,https://2nhaber.com/bilgisayar/,186,0,0
1732554975434,386,Bilgisayar,200,OK,TC01-Thread Group 1-15,text,true,,207403,503,25,50,https://2nhaber.com/bilgisayar/,146,0,0
1732554975498,385,Bilgisayar,200,OK,TC01-Thread Group 1-1,text,true,,207382,503,25,50,https://2nhaber.com/bilgisayar/,185,0,0
1732554975587,433,Bilgisayar,200,OK,TC01-Thread Group 1-13,text,true,,207382,503,25,50,https://2nhaber.com/bilgisayar/,178,0,0
1732554975828,356,Bilgisayar,200,OK,TC01-Thread Group 1-23,text,true,,207403,503,25,50,https://2nhaber.com/bilgisayar/,164,0,0
1732554976559,389,Güvenlik,200,OK,TC01-Thread Group 1-6,text,true,,208016,501,25,50,https://2nhaber.com/guvenlik/,196,0,0
1732554976626,380,Güvenlik,200,OK,TC01-Thread Group 1-7,text,true,,208016,501,25,50,https://2nhaber.com/guvenlik/,182,0,0
1732554976836,384,Güvenlik,200,OK,TC01-Thread Group 1-8,text,true,,208037,501,25,50,https://2nhaber.com/guvenlik/,184,0,0
1732554976871,378,Güvenlik,200,OK,TC01-Thread Group 1-9,text,true,,208037,501,25,50,https://2nhaber.com/guvenlik/,173,0,0
1732554977075,372,Güvenlik,200,OK,TC01-Thread Group 1-3,text,true,,208037,501,25,50,https://2nhaber.com/guvenlik/,173,0,0
1732554977145,446,Güvenlik,200,OK,TC01-Thread Group 1-5,text,true,,208016,501,25,50,https://2nhaber.com/guvenlik/,247,0,0
1732554977236,355,Güvenlik,200,OK,TC01-Thread Group 1-12,text,true,,208016,501,25,50,https://2nhaber.com/guvenlik/,164,0,0
1732554977198,403,Güvenlik,200,OK,TC01-Thread Group 1-16,text,true,,208037,501,25,50,https://2nhaber.com/guvenlik/,213,0,0
1732554977193,416,Güvenlik,200,OK,TC01-Thread Group 1-17,text,true,,208037,501,25,50,https://2nhaber.com/guvenlik/,218,0,0
1732554977294,373,Güvenlik,200,OK,TC01-Thread Group 1-10,text,true,,208037,501,25,50,https://2nhaber.com/guvenlik/,179,0,0
1732554977352,366,Güvenlik,200,OK,TC01-Thread Group 1-2,text,true,,208016,501,25,50,https://2nhaber.com/guvenlik/,169,0,0
1732554977377,416,Bilgisayar,200,OK,TC01-Thread Group 1-18,text,true,,207382,503,25,50,https://2nhaber.com/bilgisayar/,168,0,0
1732554977528,408,Güvenlik,200,OK,TC01-Thread Group 1-11,text,true,,208016,501,25,50,https://2nhaber.com/guvenlik/,221,0,0
1732554977549,388,Güvenlik,200,OK,TC01-Thread Group 1-24,text,true,,208037,501,25,50,https://2nhaber.com/guvenlik/,195,0,0
1732554977519,421,Güvenlik,200,OK,TC01-Thread Group 1-20,text,true,,208016,501,25,50,https://2nhaber.com/guvenlik/,226,0,0
1732554977533,413,Güvenlik,200,OK,TC01-Thread Group 1-22,text,true,,208016,501,25,50,https://2nhaber.com/guvenlik/,223,0,0
1732554977605,361,Güvenlik,200,OK,TC01-Thread Group 1-19,text,true,,208037,501,25,50,https://2nhaber.com/guvenlik/,144,0,0
1732554977654,369,Güvenlik,200,OK,TC01-Thread Group 1-21,text,true,,208016,501,25,50,https://2nhaber.com/guvenlik/,151,0,0
1732554977704,408,Güvenlik,200,OK,TC01-Thread Group 1-25,text,true,,208037,501,25,50,https://2nhaber.com/guvenlik/,211,0,0
1732554977766,400,Güvenlik,200,OK,TC01-Thread Group 1-4,text,true,,208016,501,25,50,https://2nhaber.com/guvenlik/,200,0,0
1732554977827,400,Güvenlik,200,OK,TC01-Thread Group 1-15,text,true,,208016,501,25,50,https://2nhaber.com/guvenlik/,161,0,0
1732554977780,465,Güvenlik,200,OK,TC01-Thread Group 1-14,text,true,,208037,501,25,50,https://2nhaber.com/guvenlik/,215,0,0
1732554977891,355,Güvenlik,200,OK,TC01-Thread Group 1-1,text,true,,208037,501,25,50,https://2nhaber.com/guvenlik/,151,0,0
1732554978028,422,Güvenlik,200,OK,TC01-Thread Group 1-13,text,true,,208037,501,25,50,https://2nhaber.com/guvenlik/,171,0,0
1732554978189,338,Güvenlik,200,OK,TC01-Thread Group 1-23,text,true,,208037,501,25,50,https://2nhaber.com/guvenlik/,138,0,0
1732554978952,394,Uzay Havacılık,200,OK,TC01-Thread Group 1-6,text,true,,207948,507,25,50,https://2nhaber.com/uzay-havacilik/,199,0,0
1732554979010,352,Uzay Havacılık,200,OK,TC01-Thread Group 1-7,text,true,,207948,507,25,50,https://2nhaber.com/uzay-havacilik/,151,0,0
1732554979227,337,Uzay Havacılık,200,OK,TC01-Thread Group 1-8,text,true,,207948,507,25,50,https://2nhaber.com/uzay-havacilik/,146,0,0
1732554979252,336,Uzay Havacılık,200,OK,TC01-Thread Group 1-9,text,true,,207969,507,25,50,https://2nhaber.com/uzay-havacilik/,139,0,0
1732554979451,374,Uzay Havacılık,200,OK,TC01-Thread Group 1-3,text,true,,207969,507,25,50,https://2nhaber.com/uzay-havacilik/,177,0,0
1732554979608,346,Uzay Havacılık,200,OK,TC01-Thread Group 1-16,text,true,,207969,507,25,50,https://2nhaber.com/uzay-havacilik/,159,0,0
1732554979616,351,Uzay Havacılık,200,OK,TC01-Thread Group 1-17,text,true,,207948,507,25,50,https://2nhaber.com/uzay-havacilik/,163,0,0
1732554979598,376,Uzay Havacılık,200,OK,TC01-Thread Group 1-5,text,true,,207969,507,25,50,https://2nhaber.com/uzay-havacilik/,181,0,0
1732554979594,425,Uzay Havacılık,200,OK,TC01-Thread Group 1-12,text,true,,207948,507,25,50,https://2nhaber.com/uzay-havacilik/,232,0,0
1732554979678,349,Uzay Havacılık,200,OK,TC01-Thread Group 1-10,text,true,,207969,507,25,50,https://2nhaber.com/uzay-havacilik/,154,0,0
1732554979726,358,Uzay Havacılık,200,OK,TC01-Thread Group 1-2,text,true,,207969,507,25,50,https://2nhaber.com/uzay-havacilik/,162,0,0
1732554979800,388,Güvenlik,200,OK,TC01-Thread Group 1-18,text,true,,208016,501,25,50,https://2nhaber.com/guvenlik/,149,0,0
1732554979951,383,Uzay Havacılık,200,OK,TC01-Thread Group 1-22,text,true,,207969,507,25,50,https://2nhaber.com/uzay-havacilik/,189,0,0
1732554979950,387,Uzay Havacılık,200,OK,TC01-Thread Group 1-20,text,true,,207969,507,25,50,https://2nhaber.com/uzay-havacilik/,197,0,0
1732554979972,369,Uzay Havacılık,200,OK,TC01-Thread Group 1-19,text,true,,207969,507,25,50,https://2nhaber.com/uzay-havacilik/,175,0,0
1732554979942,403,Uzay Havacılık,200,OK,TC01-Thread Group 1-11,text,true,,207969,507,25,50,https://2nhaber.com/uzay-havacilik/,212,0,0
1732554979947,405,Uzay Havacılık,200,OK,TC01-Thread Group 1-24,text,true,,207969,507,25,50,https://2nhaber.com/uzay-havacilik/,207,0,0
1732554980030,364,Uzay Havacılık,200,OK,TC01-Thread Group 1-21,text,true,,207969,507,25,50,https://2nhaber.com/uzay-havacilik/,166,0,0
1732554980116,380,Uzay Havacılık,200,OK,TC01-Thread Group 1-25,text,true,,207969,507,25,50,https://2nhaber.com/uzay-havacilik/,181,0,0
1732554980170,405,Uzay Havacılık,200,OK,TC01-Thread Group 1-4,text,true,,207969,507,25,50,https://2nhaber.com/uzay-havacilik/,205,0,0
1732554980253,367,Uzay Havacılık,200,OK,TC01-Thread Group 1-1,text,true,,207969,507,25,50,https://2nhaber.com/uzay-havacilik/,163,0,0
1732554980233,408,Uzay Havacılık,200,OK,TC01-Thread Group 1-15,text,true,,207969,507,25,50,https://2nhaber.com/uzay-havacilik/,161,0,0
1732554980253,412,Uzay Havacılık,200,OK,TC01-Thread Group 1-14,text,true,,207969,507,25,50,https://2nhaber.com/uzay-havacilik/,163,0,0
1732554980533,348,Uzay Havacılık,200,OK,TC01-Thread Group 1-23,text,true,,207969,507,25,50,https://2nhaber.com/uzay-havacilik/,149,0,0
1732554980456,430,Uzay Havacılık,200,OK,TC01-Thread Group 1-13,text,true,,207969,507,25,50,https://2nhaber.com/uzay-havacilik/,178,0,0
1732554981351,351,Türkiye,200,OK,TC01-Thread Group 1-6,text,true,,206737,500,25,50,https://2nhaber.com/turkiye/,159,0,0
1732554981369,347,Türkiye,200,OK,TC01-Thread Group 1-7,text,true,,206737,500,25,50,https://2nhaber.com/turkiye/,152,0,0
1732554981571,356,Türkiye,200,OK,TC01-Thread Group 1-8,text,true,,206737,500,25,50,https://2nhaber.com/turkiye/,157,0,0
1732554981592,357,Türkiye,200,OK,TC01-Thread Group 1-9,text,true,,206737,500,25,50,https://2nhaber.com/turkiye/,158,0,0
1732554981834,353,Türkiye,200,OK,TC01-Thread Group 1-3,text,true,,206737,500,25,50,https://2nhaber.com/turkiye/,158,0,0
1732554981958,350,Türkiye,200,OK,TC01-Thread Group 1-16,text,true,,206716,500,25,50,https://2nhaber.com/turkiye/,155,0,0
1732554981973,380,Türkiye,200,OK,TC01-Thread Group 1-17,text,true,,206716,500,25,50,https://2nhaber.com/turkiye/,181,0,0
1732554982034,357,Türkiye,200,OK,TC01-Thread Group 1-10,text,true,,206737,500,25,50,https://2nhaber.com/turkiye/,169,0,0
1732554981980,416,Türkiye,200,OK,TC01-Thread Group 1-5,text,true,,206716,500,25,50,https://2nhaber.com/turkiye/,223,0,0
1732554982023,391,Türkiye,200,OK,TC01-Thread Group 1-12,text,true,,206737,500,25,50,https://2nhaber.com/turkiye/,199,0,0
1732554982089,383,Türkiye,200,OK,TC01-Thread Group 1-2,text,true,,206716,500,25,50,https://2nhaber.com/turkiye/,185,0,0
1732554982193,377,Uzay Havacılık,200,OK,TC01-Thread Group 1-18,text,true,,207948,507,25,50,https://2nhaber.com/uzay-havacilik/,136,0,0
1732554982357,375,Türkiye,200,OK,TC01-Thread Group 1-24,text,true,,206716,500,25,50,https://2nhaber.com/turkiye/,187,0,0
1732554982344,389,Türkiye,200,OK,TC01-Thread Group 1-20,text,true,,206737,500,25,50,https://2nhaber.com/turkiye/,192,0,0
1732554982342,391,Türkiye,200,OK,TC01-Thread Group 1-22,text,true,,206737,500,25,50,https://2nhaber.com/turkiye/,202,0,0
1732554982343,399,Türkiye,200,OK,TC01-Thread Group 1-19,text,true,,206737,500,25,50,https://2nhaber.com/turkiye/,207,0,0
1732554982400,350,Türkiye,200,OK,TC01-Thread Group 1-21,text,true,,206737,500,25,50,https://2nhaber.com/turkiye/,160,0,0
1732554982351,405,Türkiye,200,OK,TC01-Thread Group 1-11,text,true,,206716,500,25,50,https://2nhaber.com/turkiye/,209,0,0
1732554982502,364,Türkiye,200,OK,TC01-Thread Group 1-25,text,true,,206737,500,25,50,https://2nhaber.com/turkiye/,157,0,0
1732554982580,390,Türkiye,200,OK,TC01-Thread Group 1-4,text,true,,206737,500,25,50,https://2nhaber.com/turkiye/,195,0,0
1732554982627,351,Türkiye,200,OK,TC01-Thread Group 1-1,text,true,,206716,500,25,50,https://2nhaber.com/turkiye/,154,0,0
1732554982645,435,Türkiye,200,OK,TC01-Thread Group 1-15,text,true,,206737,500,25,50,https://2nhaber.com/turkiye/,196,0,0
1732554982669,431,Türkiye,200,OK,TC01-Thread Group 1-14,text,true,,206716,500,25,50,https://2nhaber.com/turkiye/,180,0,0
1732554969410,13834,https://2nhaber.com/?s=İstanbul,200,OK,TC02-Thread Group 2-7,text,true,,185350,508,25,50,https://2nhaber.com/?s=%C4%B0stanbul,13638,0,0
1732554982889,375,Türkiye,200,OK,TC01-Thread Group 1-23,text,true,,206737,500,25,50,https://2nhaber.com/turkiye/,187,0,0
1732554982893,437,Türkiye,200,OK,TC01-Thread Group 1-13,text,true,,206737,500,25,50,https://2nhaber.com/turkiye/,183,0,0
1732554969442,14344,https://2nhaber.com/?s=İstanbul,200,OK,TC02-Thread Group 2-8,text,true,,185330,508,25,50,https://2nhaber.com/?s=%C4%B0stanbul,14142,0,0
1732554983708,381,Dünya,200,OK,TC01-Thread Group 1-6,text,true,,208818,498,25,50,https://2nhaber.com/dunya/,143,0,0
1732554983719,370,Dünya,200,OK,TC01-Thread Group 1-7,text,true,,208818,498,25,50,https://2nhaber.com/dunya/,132,0,0
1732554969561,14562,https://2nhaber.com/?s=İstanbul,200,OK,TC02-Thread Group 2-12,text,true,,185330,508,25,50,https://2nhaber.com/?s=%C4%B0stanbul,14381,0,0
1732554969630,14506,https://2nhaber.com/?s=İstanbul,200,OK,TC02-Thread Group 2-4,text,true,,185330,508,25,50,https://2nhaber.com/?s=%C4%B0stanbul,14312,0,0
1732554983933,399,Dünya,200,OK,TC01-Thread Group 1-8,text,true,,208818,498,25,50,https://2nhaber.com/dunya/,156,0,0
1732554983957,406,Dünya,200,OK,TC01-Thread Group 1-9,text,true,,208797,498,25,50,https://2nhaber.com/dunya/,158,0,0
1732554969593,14962,https://2nhaber.com/?s=İstanbul,200,OK,TC02-Thread Group 2-11,text,true,,185350,508,25,50,https://2nhaber.com/?s=%C4%B0stanbul,14765,0,0
1732554984191,374,Dünya,200,OK,TC01-Thread Group 1-3,text,true,,208818,498,25,50,https://2nhaber.com/dunya/,141,0,0
1732554969705,14867,https://2nhaber.com/?s=İstanbul,200,OK,TC02-Thread Group 2-23,text,true,,185336,508,25,50,https://2nhaber.com/?s=%C4%B0stanbul,14685,0,0
1732554969712,14978,https://2nhaber.com/?s=İstanbul,200,OK,TC02-Thread Group 2-5,text,true,,185350,508,25,50,https://2nhaber.com/?s=%C4%B0stanbul,14791,0,0
1732554984314,382,Dünya,200,OK,TC01-Thread Group 1-16,text,true,,208818,498,25,50,https://2nhaber.com/dunya/,140,0,0
1732554984359,383,Dünya,200,OK,TC01-Thread Group 1-17,text,true,,208818,498,25,50,https://2nhaber.com/dunya/,146,0,0
1732554984398,352,Dünya,200,OK,TC01-Thread Group 1-10,text,true,,208818,498,25,50,https://2nhaber.com/dunya/,124,0,0
1732554969823,14951,https://2nhaber.com/?s=İstanbul,200,OK,TC02-Thread Group 2-2,text,true,,185350,508,25,50,https://2nhaber.com/?s=%C4%B0stanbul,14770,0,0
1732554984402,401,Dünya,200,OK,TC01-Thread Group 1-5,text,true,,208818,498,25,50,https://2nhaber.com/dunya/,167,0,0
1732554984420,388,Dünya,200,OK,TC01-Thread Group 1-12,text,true,,208797,498,25,50,https://2nhaber.com/dunya/,152,0,0
1732554969703,15135,https://2nhaber.com/?s=İstanbul,200,OK,TC02-Thread Group 2-1,text,true,,185350,508,25,50,https://2nhaber.com/?s=%C4%B0stanbul,14945,0,0
1732554969856,15010,https://2nhaber.com/?s=İstanbul,200,OK,TC02-Thread Group 2-13,text,true,,185330,508,25,50,https://2nhaber.com/?s=%C4%B0stanbul,14765,0,0
1732554984479,394,Dünya,200,OK,TC01-Thread Group 1-2,text,true,,208818,498,25,50,https://2nhaber.com/dunya/,153,0,0
1732554984573,378,Türkiye,200,OK,TC01-Thread Group 1-18,text,true,,206737,500,25,50,https://2nhaber.com/turkiye/,132,0,0
